,datetime,150388_00054_32400,150388_00054_32400_cd,150389_62614_32400
702,2014-12-04,636100.0,A,987.38
703,2014-12-05,630300.0,A,986.06
704,2014-12-06,627100.0,A,985.3
705,2014-12-07,623900.0,A,984.56
706,2014-12-08,617600.0,A,983.1
707,2014-12-09,613100.0,A,982.03
708,2014-12-10,615400.0,A,982.57
709,2014-12-11,623300.0,A,984.43
710,2014-12-12,630200.0,A,986.02
711,2014-12-13,635800.0,A,987.31
712,2014-12-14,639700.0,A,988.21
713,2014-12-15,642700.0,A,988.89
714,2014-12-16,644900.0,A,989.38
715,2014-12-17,637500.0,A,987.71
716,2014-12-18,627900.0,A,985.5
717,2014-12-19,618500.0,A,983.3
718,2014-12-20,614100.0,A,982.26
719,2014-12-21,623300.0,A,984.43
720,2014-12-22,626300.0,A,985.12
721,2014-12-23,625200.0,A,984.87
722,2014-12-24,631400.0,A,986.3
