,datetime,149696_62614_00003,149697_00010_00001,149698_00010_00002,149699_00010_00003
1641,2017-06-30,912.36,21.5,20.4,20.8
1642,2017-07-01,912.36,24.6,20.7,22.5
1643,2017-07-02,912.35,24.7,21.7,23.1
1644,2017-07-03,912.34,24.9,21.4,23.2
1645,2017-07-04,912.31,24.9,23.2,23.8
1646,2017-07-05,912.3,24.6,22.9,23.6
1647,2017-07-06,912.28,25.6,23.4,24.3
1648,2017-07-07,912.27,26.4,23.4,24.5
1649,2017-07-08,912.26,26.8,23.3,24.5
1650,2017-07-09,912.25,26.3,24.0,24.9
1651,2017-07-10,912.24,25.8,24.2,24.9
1652,2017-07-11,912.2,25.2,23.6,24.2
1653,2017-07-12,912.18,24.3,22.5,23.4
1654,2017-07-13,912.18,25.0,22.6,23.7
1655,2017-07-14,912.16,25.5,23.2,24.2
1656,2017-07-15,912.14,24.9,23.1,23.9
1657,2017-07-16,912.14,25.4,22.4,23.9
1658,2017-07-17,912.12,25.0,23.4,24.1
1659,2017-07-18,912.11,25.2,23.3,24.0
1660,2017-07-19,912.1,24.6,23.2,23.7
1661,2017-07-20,912.1,24.6,22.9,23.6
1662,2017-07-21,912.07,24.7,22.8,23.9
1663,2017-07-22,912.07,25.1,23.4,24.2
1664,2017-07-23,912.08,27.2,24.0,25.5
1665,2017-07-24,912.06,25.4,23.2,24.2
1666,2017-07-25,912.01,24.9,22.8,23.8
1667,2017-07-26,912.0,25.0,23.3,23.9
1668,2017-07-27,911.99,26.0,23.1,24.5
1669,2017-07-28,911.97,26.3,24.0,24.8
1670,2017-07-29,911.95,25.3,23.9,24.6
1671,2017-07-30,911.94,26.7,24.2,25.5
1672,2017-07-31,911.93,26.3,25.0,25.7
1673,2017-08-01,911.9,25.9,24.8,25.3
1674,2017-08-02,911.87,26.0,24.3,25.1
1675,2017-08-03,911.81,25.7,24.4,25.1
1676,2017-08-04,911.79,25.1,24.3,24.8
1677,2017-08-05,911.76,25.3,23.8,24.6
1678,2017-08-06,911.8,25.2,24.0,24.7
1679,2017-08-07,911.82,25.7,24.5,25.2
1680,2017-08-08,911.82,26.2,24.9,25.5
1681,2017-08-09,911.82,25.7,24.8,25.3
1682,2017-08-10,911.8,25.6,24.5,25.1
1683,2017-08-11,911.79,25.8,24.5,25.2
1684,2017-08-12,911.77,25.6,24.1,24.9
1685,2017-08-13,911.77,25.5,23.8,24.6
1686,2017-08-14,911.74,25.3,23.5,24.5
1687,2017-08-15,911.72,25.4,23.7,24.3
1688,2017-08-16,911.72,26.0,23.4,24.6
1689,2017-08-17,911.7,26.0,23.9,24.7
1690,2017-08-18,911.69,25.6,24.0,24.7
1691,2017-08-19,911.68,25.0,23.6,24.3
1692,2017-08-20,911.68,25.5,23.5,24.5
1693,2017-08-21,911.68,25.4,23.9,24.5
1694,2017-08-22,911.69,25.5,23.7,24.3
1695,2017-08-23,911.66,24.8,23.5,24.0
1696,2017-08-24,911.68,25.4,23.2,24.0
1697,2017-08-25,911.66,24.0,22.7,23.3
1698,2017-08-26,911.67,24.9,22.6,23.6
1699,2017-08-27,911.7,25.2,22.8,23.9
1700,2017-08-28,911.71,24.5,23.5,24.1
1701,2017-08-29,911.72,24.4,23.3,23.9
1702,2017-08-30,911.73,24.9,23.3,24.0
1703,2017-08-31,911.71,24.8,23.2,24.0
1704,2017-09-01,911.69,24.6,22.9,23.8
1705,2017-09-02,911.69,25.1,23.0,24.0
1706,2017-09-03,911.69,24.5,23.4,24.0
1707,2017-09-04,911.69,24.7,23.1,23.9
1708,2017-09-05,911.69,24.4,23.5,23.9
1709,2017-09-06,911.72,24.3,23.1,23.7
1710,2017-09-07,911.71,24.6,23.4,23.9
1711,2017-09-08,911.72,24.4,23.3,23.8
1712,2017-09-09,911.72,23.8,23.0,23.5
1713,2017-09-10,911.71,24.0,22.4,23.2
1714,2017-09-11,911.69,23.4,22.2,22.7
1715,2017-09-12,911.68,22.8,21.8,22.3
1716,2017-09-13,911.66,22.1,20.7,21.4
1717,2017-09-14,911.6,20.9,20.0,20.5
1718,2017-09-15,911.53,22.3,19.8,20.9
1719,2017-09-16,911.48,21.1,19.8,20.4
1720,2017-09-17,911.45,20.3,19.1,19.6
1721,2017-09-18,911.43,20.4,18.9,19.6
1722,2017-09-19,911.4,19.5,18.5,18.9
1723,2017-09-20,911.36,20.2,18.1,19.1
1724,2017-09-21,911.31,19.4,18.1,18.8
1725,2017-09-22,911.27,19.5,17.8,18.6
1726,2017-09-23,911.24,19.1,17.9,18.5
1727,2017-09-24,911.22,19.0,17.9,18.4
1728,2017-09-25,911.21,19.2,18.0,18.6
1729,2017-09-26,911.19,20.4,18.2,19.2
1730,2017-09-27,911.17,20.1,18.9,19.5
1731,2017-09-28,911.14,19.8,18.4,19.0
1732,2017-09-29,911.12,19.1,17.9,18.4
1733,2017-09-30,911.1,18.9,17.5,18.1
1734,2017-10-01,911.08,17.8,16.8,17.4
1735,2017-10-02,911.06,16.8,16.0,16.5
1736,2017-10-03,911.03,17.9,15.9,16.9
1737,2017-10-04,911.02,17.1,16.1,16.7
1738,2017-10-05,911.0,17.7,15.8,16.9
1739,2017-10-06,910.98,16.7,15.7,16.1
1740,2017-10-07,910.98,16.9,15.5,16.1
1741,2017-10-08,910.98,15.9,15.0,15.4
1742,2017-10-09,910.95,16.2,14.5,15.4
1743,2017-10-10,910.94,15.6,14.7,15.2
1744,2017-10-11,910.94,15.3,14.1,14.7
1745,2017-10-12,910.92,14.7,13.7,14.2
1746,2017-10-13,910.92,14.8,13.8,14.1
1747,2017-10-14,910.92,14.3,13.2,13.8
1748,2017-10-15,910.92,14.1,12.4,13.3
1749,2017-10-16,910.93,13.7,13.1,13.4
1750,2017-10-17,910.94,14.0,13.1,13.4
1751,2017-10-18,910.94,13.5,12.9,13.1
1752,2017-10-19,910.96,13.7,12.8,13.2
1753,2017-10-20,910.98,13.9,12.8,13.3
1754,2017-10-21,910.98,13.1,12.5,12.7
1755,2017-10-22,911.01,13.5,12.5,12.8
1756,2017-10-23,911.01,13.1,12.2,12.6
1757,2017-10-24,910.99,12.8,11.9,12.4
1758,2017-10-25,910.97,12.7,11.6,12.3
1759,2017-10-26,910.96,12.5,11.7,12.2
1760,2017-10-27,910.92,12.5,11.9,12.3
1761,2017-10-28,910.87,12.6,11.8,12.2
1762,2017-10-29,910.85,12.0,11.4,11.8
1763,2017-10-30,910.79,12.0,11.0,11.6
1764,2017-10-31,910.74,11.8,11.2,11.4
1765,2017-11-01,910.71,11.9,10.7,11.4
1766,2017-11-02,910.67,11.8,9.6,10.9
1767,2017-11-03,910.66,9.6,7.5,8.3
1768,2017-11-04,910.56,8.0,7.2,7.6
1769,2017-11-05,910.52,7.5,6.3,6.7
1770,2017-11-06,910.44,7.6,6.0,6.6
1771,2017-11-07,910.41,8.1,7.3,7.7
1772,2017-11-08,910.44,7.9,7.0,7.3
1773,2017-11-09,910.46,7.5,7.0,7.2
1774,2017-11-10,910.47,8.1,7.5,7.7
1775,2017-11-11,910.47,7.7,7.4,7.5
1776,2017-11-12,910.48,7.8,7.3,7.5
1777,2017-11-13,910.51,7.9,7.4,7.7
1778,2017-11-14,910.53,8.0,7.4,7.7
1779,2017-11-15,910.54,8.0,7.5,7.7
1780,2017-11-16,910.51,8.2,7.4,7.8
1781,2017-11-17,910.45,7.6,7.1,7.4
1782,2017-11-18,910.39,7.2,6.6,6.9
1783,2017-11-19,910.32,7.2,6.7,7.0
1784,2017-11-20,910.28,7.3,6.7,7.0
1785,2017-11-21,910.23,7.0,6.5,6.8
1786,2017-11-22,910.19,7.6,6.9,7.2
1787,2017-11-23,910.15,8.2,7.4,7.7
1788,2017-11-24,910.11,7.8,7.0,7.4
1789,2017-11-25,910.06,7.7,7.0,7.2
1790,2017-11-26,910.02,7.5,7.0,7.2
1791,2017-11-27,910.0,7.1,6.5,6.8
1792,2017-11-28,909.95,6.7,6.3,6.4
1793,2017-11-29,909.93,7.0,6.0,6.5
1794,2017-11-30,909.89,6.8,6.0,6.5
1795,2017-12-01,909.86,6.7,6.1,6.4
1796,2017-12-02,909.84,6.5,5.8,6.0
1797,2017-12-03,909.82,6.0,4.9,5.4
1798,2017-12-04,909.78,5.3,4.6,5.1
1799,2017-12-05,909.74,5.2,4.6,5.0
1800,2017-12-06,909.71,5.0,4.2,4.7
1801,2017-12-07,909.68,4.9,4.2,4.6
1802,2017-12-08,909.67,5.3,3.9,4.8
1803,2017-12-09,909.65,4.6,3.0,4.0
1804,2017-12-10,909.65,5.0,4.4,4.8
1805,2017-12-11,909.64,5.1,3.6,4.8
1806,2017-12-12,909.63,4.9,3.3,4.3
1807,2017-12-13,909.62,4.8,3.6,4.1
1808,2017-12-14,909.6,4.8,3.9,4.3
1809,2017-12-15,909.59,4.9,4.0,4.6
1810,2017-12-16,909.58,4.9,4.2,4.6
1811,2017-12-17,909.57,4.5,3.7,4.0
1812,2017-12-18,909.57,5.0,4.1,4.5
1813,2017-12-19,909.59,4.7,3.5,4.0
1814,2017-12-20,909.6,3.8,2.2,2.9
1815,2017-12-21,909.57,3.8,2.0,3.2
1816,2017-12-22,909.58,4.1,1.3,3.0
1817,2017-12-23,909.56,2.2,0.7,1.0
1818,2017-12-24,909.53,3.5,1.9,2.7
1819,2017-12-25,909.52,2.7,2.1,2.5
1820,2017-12-26,909.5,2.3,1.9,2.2
1821,2017-12-27,909.49,2.5,2.0,2.2
1822,2017-12-28,909.49,2.3,2.0,2.2
1823,2017-12-29,909.49,2.0,1.9,2.0
1824,2017-12-30,909.5,2.0,1.7,1.9
1825,2017-12-31,909.5,1.9,1.8,1.8
1826,2018-01-01,909.49,1.9,1.7,1.8
