,datetime,150395_00054_32400,150395_00054_32400_cd,150396_62614_32400
721,2014-12-23,368600.0,A,485.45
722,2014-12-24,364600.0,A,484.35
723,2014-12-25,359400.0,A,482.94
724,2014-12-26,353100.0,A,481.2
725,2014-12-27,351600.0,A,480.77
726,2014-12-28,352700.0,A,481.08
727,2014-12-29,353500.0,A,481.29
728,2014-12-30,355900.0,A,481.97
729,2014-12-31,356400.0,A,482.1
730,2015-01-01,359300.0,A,482.91
731,2015-01-02,360300.0,A,483.18
732,2015-01-03,360400.0,A,483.21
733,2015-01-04,359400.0,A,482.94
734,2015-01-05,364100.0,A,484.23
735,2015-01-06,363200.0,A,483.98
736,2015-01-07,361600.0,A,483.53
737,2015-01-08,359200.0,A,482.88
738,2015-01-09,356500.0,A,482.14
739,2015-01-10,351300.0,A,480.69
740,2015-01-11,351600.0,A,480.78
741,2015-01-12,350900.0,A,480.57
742,2015-01-13,351200.0,A,480.65
743,2015-01-14,351300.0,A,480.68
744,2015-01-15,347000.0,A,479.48
745,2015-01-16,342800.0,A,478.28
746,2015-01-17,340000.0,A,477.49
747,2015-01-18,340100.0,A,477.51
748,2015-01-19,339000.0,A,477.2
749,2015-01-20,337600.0,A,476.81
750,2015-01-21,339900.0,A,477.45
751,2015-01-22,341800.0,A,478.02
752,2015-01-23,343100.0,A,478.38
753,2015-01-24,344000.0,A,478.62
754,2015-01-25,344500.0,A,478.76
755,2015-01-26,343500.0,A,478.49
756,2015-01-27,343100.0,A,478.39
757,2015-01-28,342400.0,A,478.17
758,2015-01-29,341700.0,A,477.98
759,2015-01-30,340500.0,A,477.62
760,2015-01-31,339000.0,A,477.21
761,2015-02-01,337700.0,A,476.82
762,2015-02-02,336900.0,A,476.61
763,2015-02-03,342500.0,A,478.21
764,2015-02-04,344800.0,A,478.86
765,2015-02-05,340500.0,A,477.63
766,2015-02-06,339200.0,A,477.25
767,2015-02-07,337900.0,A,476.89
768,2015-02-08,338600.0,A,477.1
769,2015-02-09,341000.0,A,477.77
770,2015-02-10,345300.0,A,479.0
771,2015-02-11,346700.0,A,479.39
772,2015-02-12,346700.0,A,479.41
773,2015-02-13,346500.0,A,479.34
774,2015-02-14,347800.0,A,479.7
775,2015-02-15,346200.0,A,479.26
776,2015-02-16,346200.0,A,479.25
777,2015-02-17,346700.0,A,479.41
778,2015-02-18,345300.0,A,479.01
779,2015-02-19,344800.0,A,478.85
780,2015-02-20,344300.0,A,478.73
781,2015-02-21,343000.0,A,478.36
782,2015-02-22,341300.0,A,477.86
783,2015-02-23,337500.0,A,476.77
784,2015-02-24,333800.0,A,475.71
785,2015-02-25,330800.0,A,474.81
786,2015-02-26,329300.0,A,474.36
787,2015-02-27,328100.0,A,474.01
788,2015-02-28,327200.0,A,473.75
789,2015-03-01,326600.0,A,473.57
790,2015-03-02,327200.0,A,473.75
791,2015-03-03,325000.0,A,473.08
792,2015-03-04,322400.0,A,472.31
793,2015-03-05,319800.0,A,471.51
794,2015-03-06,319500.0,A,471.44
795,2015-03-07,318500.0,A,471.11
796,2015-03-08,317900.0,A,470.93
797,2015-03-09,317600.0,A,470.85
798,2015-03-10,317800.0,A,470.92
799,2015-03-11,315700.0,A,470.27
800,2015-03-12,316400.0,A,470.47
801,2015-03-13,316600.0,A,470.54
802,2015-03-14,318500.0,A,471.12
803,2015-03-15,323800.0,A,472.74
804,2015-03-16,324800.0,A,473.03
805,2015-03-17,327600.0,A,473.88
806,2015-03-18,330100.0,A,474.62
807,2015-03-19,330700.0,A,474.77
808,2015-03-20,331400.0,A,475.0
809,2015-03-21,331100.0,A,474.9
810,2015-03-22,329000.0,A,474.29
811,2015-03-23,327700.0,A,473.91
812,2015-03-24,329800.0,A,474.51
813,2015-03-25,331700.0,A,475.08
814,2015-03-26,333500.0,A,475.61
815,2015-03-27,334800.0,A,475.99
816,2015-03-28,336800.0,A,476.56
817,2015-03-29,340200.0,A,477.55
818,2015-03-30,343300.0,A,478.43
819,2015-03-31,344700.0,A,478.82
820,2015-04-01,344500.0,A,478.78
821,2015-04-02,346100.0,A,479.22
822,2015-04-03,345100.0,A,478.95
823,2015-04-04,344600.0,A,478.81
824,2015-04-05,342200.0,A,478.11
825,2015-04-06,341700.0,A,477.98
826,2015-04-07,340500.0,A,477.64
827,2015-04-08,342200.0,A,478.13
828,2015-04-09,343700.0,A,478.56
829,2015-04-10,346000.0,A,479.21
830,2015-04-11,346900.0,A,479.44
831,2015-04-12,346500.0,A,479.34
832,2015-04-13,346300.0,A,479.27
833,2015-04-14,347300.0,A,479.57
834,2015-04-15,352600.0,A,481.06
835,2015-04-16,354700.0,A,481.63
836,2015-04-17,355000.0,A,481.73
837,2015-04-18,356200.0,A,482.04
838,2015-04-19,356900.0,A,482.24
839,2015-04-20,356600.0,A,482.16
840,2015-04-21,356300.0,A,482.08
841,2015-04-22,355300.0,A,481.79
842,2015-04-23,353500.0,A,481.31
843,2015-04-24,353700.0,A,481.37
844,2015-04-25,354500.0,A,481.57
845,2015-04-26,355500.0,A,481.86
846,2015-04-27,353800.0,A,481.38
847,2015-04-28,352800.0,A,481.1
848,2015-04-29,353200.0,A,481.22
849,2015-04-30,353900.0,A,481.42
850,2015-05-01,354700.0,A,481.63
851,2015-05-02,355500.0,A,481.85
852,2015-05-03,355200.0,A,481.78
853,2015-05-04,354100.0,A,481.48
854,2015-05-05,355300.0,A,481.81
855,2015-05-06,355800.0,A,481.95
856,2015-05-07,356200.0,A,482.04
857,2015-05-08,355100.0,A,481.76
858,2015-05-09,353100.0,A,481.2
859,2015-05-10,351000.0,A,480.6
860,2015-05-11,350600.0,A,480.5
861,2015-05-12,349400.0,A,480.15
862,2015-05-13,349800.0,A,480.27
863,2015-05-14,349500.0,A,480.2
864,2015-05-15,347600.0,A,479.64
865,2015-05-16,348100.0,A,479.79
866,2015-05-17,347100.0,A,479.51
867,2015-05-18,348700.0,A,479.97
868,2015-05-19,349700.0,A,480.25
869,2015-05-20,348300.0,A,479.85
870,2015-05-21,347500.0,A,479.62
871,2015-05-22,346400.0,A,479.32
872,2015-05-23,345700.0,A,479.1
873,2015-05-24,345000.0,A,478.92
874,2015-05-25,344400.0,A,478.75
875,2015-05-26,348500.0,A,479.92
876,2015-05-27,348700.0,A,479.96
877,2015-05-28,347700.0,A,479.69
878,2015-05-29,348000.0,A,479.77
879,2015-05-30,347500.0,A,479.61
880,2015-05-31,346900.0,A,479.46
881,2015-06-01,347400.0,A,479.6
882,2015-06-02,346600.0,A,479.38
883,2015-06-03,348900.0,A,480.03
884,2015-06-04,349000.0,A,480.06
885,2015-06-05,350400.0,A,480.45
886,2015-06-06,352200.0,A,480.95
887,2015-06-07,352000.0,A,480.89
888,2015-06-08,357700.0,A,482.46
889,2015-06-09,356200.0,A,482.05
890,2015-06-10,356600.0,A,482.17
891,2015-06-11,355600.0,A,481.89
892,2015-06-12,354100.0,A,481.46
893,2015-06-13,353400.0,A,481.28
894,2015-06-14,346900.0,A,479.46
895,2015-06-15,344900.0,A,478.89
896,2015-06-16,343300.0,A,478.44
897,2015-06-17,342800.0,A,478.3
898,2015-06-18,344200.0,A,478.7
899,2015-06-19,345500.0,A,479.06
900,2015-06-20,345600.0,A,479.08
901,2015-06-21,345700.0,A,479.11
902,2015-06-22,344700.0,A,478.84
903,2015-06-23,345400.0,A,479.03
904,2015-06-24,345100.0,A,478.95
905,2015-06-25,344800.0,A,478.87
906,2015-06-26,344100.0,A,478.65
907,2015-06-27,342800.0,A,478.3
908,2015-06-28,341400.0,A,477.9
909,2015-06-29,345800.0,A,479.15
910,2015-06-30,348000.0,A,479.76
911,2015-07-01,349100.0,A,480.07
912,2015-07-02,350900.0,A,480.58
913,2015-07-03,351000.0,A,480.6
914,2015-07-04,351100.0,A,480.64
915,2015-07-05,351200.0,A,480.65
916,2015-07-06,351400.0,A,480.71
917,2015-07-07,353000.0,A,481.15
918,2015-07-08,353600.0,A,481.33
919,2015-07-09,354100.0,A,481.46
920,2015-07-10,353300.0,A,481.25
921,2015-07-11,353500.0,A,481.29
922,2015-07-12,352900.0,A,481.14
923,2015-07-13,352300.0,A,480.96
924,2015-07-14,350900.0,A,480.57
925,2015-07-15,349700.0,A,480.24
926,2015-07-16,349800.0,A,480.28
927,2015-07-17,349700.0,A,480.25
928,2015-07-18,347800.0,A,479.7
929,2015-07-19,347500.0,A,479.61
930,2015-07-20,345400.0,A,479.04
931,2015-07-21,345700.0,A,479.12
932,2015-07-22,345700.0,A,479.12
933,2015-07-23,346200.0,A,479.25
934,2015-07-24,346300.0,A,479.29
935,2015-07-25,346000.0,A,479.21
936,2015-07-26,345900.0,A,479.17
937,2015-07-27,347500.0,A,479.63
938,2015-07-28,348900.0,A,480.02
939,2015-07-29,350400.0,A,480.44
940,2015-07-30,352200.0,A,480.93
941,2015-07-31,352800.0,A,481.1
942,2015-08-01,351900.0,A,480.86
943,2015-08-02,352000.0,A,480.87
944,2015-08-03,352200.0,A,480.93
945,2015-08-04,352200.0,A,480.93
946,2015-08-05,352500.0,A,481.02
947,2015-08-06,351800.0,A,480.83
948,2015-08-07,350400.0,A,480.44
949,2015-08-08,350600.0,A,480.49
950,2015-08-09,350800.0,A,480.55
951,2015-08-10,350900.0,A,480.57
952,2015-08-11,350100.0,A,480.34
953,2015-08-12,349700.0,A,480.25
954,2015-08-13,353100.0,A,481.18
955,2015-08-14,353400.0,A,481.26
956,2015-08-15,353500.0,A,481.31
957,2015-08-16,353700.0,A,481.35
958,2015-08-17,353600.0,A,481.32
959,2015-08-18,353700.0,A,481.35
960,2015-08-19,352300.0,A,480.98
961,2015-08-20,352500.0,A,481.02
962,2015-08-21,352600.0,A,481.06
963,2015-08-22,352900.0,A,481.14
964,2015-08-23,353000.0,A,481.16
965,2015-08-24,353100.0,A,481.2
966,2015-08-25,352800.0,A,481.11
967,2015-08-26,350700.0,A,480.52
968,2015-08-27,350700.0,A,480.53
969,2015-08-28,350100.0,A,480.36
970,2015-08-29,350500.0,A,480.46
971,2015-08-30,349400.0,A,480.17
972,2015-08-31,349700.0,A,480.25
973,2015-09-01,349700.0,A,480.23
974,2015-09-02,350100.0,A,480.36
975,2015-09-03,350200.0,A,480.37
976,2015-09-04,348900.0,A,480.01
977,2015-09-05,348500.0,A,479.92
978,2015-09-06,348900.0,A,480.01
979,2015-09-07,348100.0,A,479.78
980,2015-09-08,348000.0,A,479.77
981,2015-09-09,347700.0,A,479.69
982,2015-09-10,346600.0,A,479.38
983,2015-09-11,345600.0,A,479.08
984,2015-09-12,344800.0,A,478.87
985,2015-09-13,341700.0,A,477.99
986,2015-09-14,338800.0,A,477.13
987,2015-09-15,335800.0,A,476.29
988,2015-09-16,334600.0,A,475.92
989,2015-09-17,334300.0,A,475.83
990,2015-09-18,334100.0,A,475.78
991,2015-09-19,334300.0,A,475.83
992,2015-09-20,334500.0,A,475.89
993,2015-09-21,334300.0,A,475.83
994,2015-09-22,332800.0,A,475.4
995,2015-09-23,331200.0,A,474.92
996,2015-09-24,331100.0,A,474.89
997,2015-09-25,330100.0,A,474.6
998,2015-09-26,330100.0,A,474.61
999,2015-09-27,330500.0,A,474.72
1000,2015-09-28,329800.0,A,474.52
1001,2015-09-29,330000.0,A,474.58
1002,2015-09-30,328600.0,A,474.16
1003,2015-10-01,327200.0,A,473.76
1004,2015-10-02,327400.0,A,473.8
1005,2015-10-03,328400.0,A,474.1
1006,2015-10-04,328300.0,A,474.07
1007,2015-10-05,328400.0,A,474.11
1008,2015-10-06,328000.0,A,473.99
1009,2015-10-07,326100.0,A,473.42
1010,2015-10-08,324500.0,A,472.94
1011,2015-10-09,323900.0,A,472.76
1012,2015-10-10,324500.0,A,472.93
1013,2015-10-11,324500.0,A,472.93
1014,2015-10-12,324000.0,A,472.68
1015,2015-10-13,323100.0,A,472.53
1016,2015-10-14,322700.0,A,472.4
1017,2015-10-15,322600.0,A,472.38
1018,2015-10-16,322200.0,A,472.26
1019,2015-10-17,322200.0,A,472.24
1020,2015-10-18,320700.0,A,471.8
1021,2015-10-19,320700.0,A,471.8
1022,2015-10-20,320900.0,A,471.84
1023,2015-10-21,320000.0,A,471.57
1024,2015-10-22,318900.0,A,471.24
1025,2015-10-23,316300.0,A,470.44
1026,2015-10-24,314200.0,A,469.79
1027,2015-10-25,310400.0,A,468.61
1028,2015-10-26,309700.0,A,468.39
1029,2015-10-27,308000.0,A,467.88
1030,2015-10-28,306000.0,A,467.22
1031,2015-10-29,303300.0,A,466.38
1032,2015-10-30,304200.0,A,466.67
1033,2015-10-31,308200.0,A,467.94
1034,2015-11-01,313900.0,A,469.71
1035,2015-11-02,316200.0,A,470.43
1036,2015-11-03,317300.0,A,470.75
1037,2015-11-04,319200.0,A,471.33
1038,2015-11-05,320300.0,A,471.68
1039,2015-11-06,321900.0,A,472.15
1040,2015-11-07,326100.0,A,473.42
1041,2015-11-08,330800.0,A,474.8
1042,2015-11-09,334300.0,A,475.83
1043,2015-11-10,335000.0,A,476.04
1044,2015-11-11,337100.0,A,476.65
1045,2015-11-12,337400.0,A,476.73
1046,2015-11-13,339000.0,A,477.2
1047,2015-11-14,342100.0,A,478.08
1048,2015-11-15,336500.0,A,476.48
1049,2015-11-16,332800.0,A,475.41
1050,2015-11-17,340100.0,A,477.53
1051,2015-11-18,342300.0,A,478.14
1052,2015-11-19,344300.0,A,478.73
1053,2015-11-20,347900.0,A,479.74
1054,2015-11-21,350600.0,A,480.48
1055,2015-11-22,352400.0,A,481.0
1056,2015-11-23,346100.0,A,479.24
1057,2015-11-24,345100.0,A,478.93
1058,2015-11-25,342700.0,A,478.26
1059,2015-11-26,340300.0,A,477.57
1060,2015-11-27,336300.0,A,476.41
1061,2015-11-28,331900.0,A,475.15
1062,2015-11-29,329200.0,A,474.34
1063,2015-11-30,326400.0,A,473.51
1064,2015-12-01,323300.0,A,472.58
1065,2015-12-02,320700.0,A,471.8
1066,2015-12-03,320500.0,A,471.73
1067,2015-12-04,322900.0,A,472.46
1068,2015-12-05,324800.0,A,473.04
1069,2015-12-06,319500.0,A,471.44
1070,2015-12-07,316300.0,A,470.44
1071,2015-12-08,319800.0,A,471.51
1072,2015-12-09,330500.0,A,474.73
1073,2015-12-10,329000.0,A,474.28
1074,2015-12-11,326800.0,A,473.63
1075,2015-12-12,329000.0,A,474.29
1076,2015-12-13,335800.0,A,476.29
1077,2015-12-14,339300.0,A,477.28
1078,2015-12-15,339900.0,A,477.47
1079,2015-12-16,337900.0,A,476.89
1080,2015-12-17,337100.0,A,476.66
1081,2015-12-18,343600.0,A,478.53
1082,2015-12-19,349500.0,A,480.2
1083,2015-12-20,354500.0,A,481.58
1084,2015-12-21,361200.0,A,483.42
1085,2015-12-22,362700.0,A,483.84
1086,2015-12-23,362900.0,A,483.89
1087,2015-12-24,358700.0,A,482.74
1088,2015-12-25,356800.0,A,482.21
1089,2015-12-26,352700.0,A,481.08
1090,2015-12-27,347600.0,A,479.66
1091,2015-12-28,343600.0,A,478.52
1092,2015-12-29,345300.0,A,478.99
1093,2015-12-30,347100.0,A,479.52
1094,2015-12-31,345100.0,A,478.93
1095,2016-01-01,343800.0,A,478.58
1096,2016-01-02,344200.0,A,478.7
1097,2016-01-03,345400.0,A,479.02
1098,2016-01-04,341000.0,A,477.77
1099,2016-01-05,342200.0,A,478.11
1100,2016-01-06,342000.0,A,478.07
1101,2016-01-07,342400.0,A,478.19
1102,2016-01-08,342300.0,A,478.16
1103,2016-01-09,342200.0,A,478.12
1104,2016-01-10,342500.0,A,478.22
1105,2016-01-11,342900.0,A,478.32
1106,2016-01-12,340200.0,A,477.55
1107,2016-01-13,342000.0,A,478.06
1108,2016-01-14,347200.0,A,479.53
1109,2016-01-15,345600.0,A,479.09
1110,2016-01-16,344800.0,A,478.87
1111,2016-01-17,345100.0,A,478.95
1112,2016-01-18,347400.0,A,479.6
1113,2016-01-19,346900.0,A,479.45
1114,2016-01-20,351900.0,A,480.86
1115,2016-01-21,353800.0,A,481.39
1116,2016-01-22,353900.0,A,481.41
1117,2016-01-23,353000.0,A,481.17
1118,2016-01-24,351500.0,A,480.75
1119,2016-01-25,349400.0,A,480.17
1120,2016-01-26,346100.0,A,479.22
1121,2016-01-27,344200.0,A,478.7
1122,2016-01-28,346500.0,A,479.33
1123,2016-01-29,345900.0,A,479.18
1124,2016-01-30,344100.0,A,478.65
1125,2016-01-31,341500.0,A,477.93
1126,2016-02-01,333800.0,A,475.71
1127,2016-02-02,331000.0,A,474.88
1128,2016-02-03,331000.0,A,474.86
1129,2016-02-04,330600.0,A,474.75
1130,2016-02-05,331800.0,A,475.12
1131,2016-02-06,330500.0,A,474.72
1132,2016-02-07,330900.0,A,474.84
1133,2016-02-08,330500.0,A,474.71
1134,2016-02-09,328600.0,A,474.15
1135,2016-02-10,327900.0,A,473.96
1136,2016-02-11,323200.0,A,472.54
1137,2016-02-12,317500.0,A,470.81
1138,2016-02-13,312200.0,A,469.19
1139,2016-02-14,311300.0,A,468.91
1140,2016-02-15,312000.0,A,469.11
1141,2016-02-16,311100.0,A,468.83
1142,2016-02-17,313900.0,A,469.7
1143,2016-02-18,316400.0,A,470.48
1144,2016-02-19,319600.0,A,471.47
1145,2016-02-20,321900.0,A,472.15
1146,2016-02-21,323900.0,A,472.76
1147,2016-02-22,324300.0,A,472.87
1148,2016-02-23,319700.0,A,471.48
1149,2016-02-24,315100.0,A,470.09
1150,2016-02-25,315900.0,A,470.31
1151,2016-02-26,313700.0,A,469.63
1152,2016-02-27,317100.0,A,470.7
1153,2016-02-28,318700.0,A,471.18
1154,2016-02-29,320200.0,A,471.63
1155,2016-03-01,320300.0,A,471.67
1156,2016-03-02,317600.0,A,470.85
1157,2016-03-03,318900.0,A,471.24
1158,2016-03-04,320600.0,A,471.77
1159,2016-03-05,321600.0,A,472.08
1160,2016-03-06,319600.0,A,471.47
1161,2016-03-07,322600.0,A,472.36
1162,2016-03-08,324100.0,A,472.81
1163,2016-03-09,327500.0,A,473.84
1164,2016-03-10,332200.0,A,475.22
1165,2016-03-11,336600.0,A,476.5
1166,2016-03-12,339000.0,A,477.19
1167,2016-03-13,341000.0,A,477.78
1168,2016-03-14,344100.0,A,478.66
1169,2016-03-15,346700.0,A,479.41
1170,2016-03-16,349800.0,A,480.26
1171,2016-03-17,352600.0,A,481.04
1172,2016-03-18,350800.0,A,480.55
1173,2016-03-19,345100.0,A,478.93
1174,2016-03-20,340100.0,A,477.51
1175,2016-03-21,338300.0,A,477.01
1176,2016-03-22,340600.0,A,477.66
1177,2016-03-23,342100.0,A,478.08
1178,2016-03-24,344000.0,A,478.63
1179,2016-03-25,346600.0,A,479.37
1180,2016-03-26,350100.0,A,480.35
1181,2016-03-27,353800.0,A,481.38
1182,2016-03-28,357400.0,A,482.37
1183,2016-03-29,362400.0,A,483.75
1184,2016-03-30,364700.0,A,484.38
1185,2016-03-31,367800.0,A,485.23
1186,2016-04-01,366800.0,A,484.96
1187,2016-04-02,366000.0,A,484.72
1188,2016-04-03,367300.0,A,485.08
1189,2016-04-04,366400.0,A,484.85
1190,2016-04-05,369800.0,A,485.76
1191,2016-04-06,371600.0,A,486.25
1192,2016-04-07,372200.0,A,486.41
1193,2016-04-08,368800.0,A,485.49
1194,2016-04-09,363300.0,A,484.01
1195,2016-04-10,354600.0,A,481.61
1196,2016-04-11,350600.0,A,480.48
1197,2016-04-12,348800.0,A,480.0
1198,2016-04-13,349500.0,A,480.18
1199,2016-04-14,349700.0,A,480.24
1200,2016-04-15,348600.0,A,479.93
1201,2016-04-16,347600.0,A,479.66
1202,2016-04-17,342900.0,A,478.32
1203,2016-04-18,339900.0,A,477.47
1204,2016-04-19,339000.0,A,477.19
1205,2016-04-20,340200.0,A,477.55
1206,2016-04-21,339000.0,A,477.21
1207,2016-04-22,338600.0,A,477.1
1208,2016-04-23,340800.0,A,477.71
1209,2016-04-24,343300.0,A,478.42
1210,2016-04-25,345400.0,A,479.02
1211,2016-04-26,345300.0,A,479.0
1212,2016-04-27,346100.0,A,479.22
1213,2016-04-28,346800.0,A,479.42
1214,2016-04-29,351200.0,A,480.67
1215,2016-04-30,353500.0,A,481.29
1216,2016-05-01,359900.0,A,483.08
1217,2016-05-02,361000.0,A,483.36
1218,2016-05-03,363900.0,A,484.16
1219,2016-05-04,366600.0,A,484.89
1220,2016-05-05,368800.0,A,485.5
1221,2016-05-06,369700.0,A,485.73
1222,2016-05-07,367900.0,A,485.25
1223,2016-05-08,363700.0,A,484.12
1224,2016-05-09,358000.0,A,482.56
1225,2016-05-10,355600.0,A,481.89
1226,2016-05-11,355400.0,A,481.84
1227,2016-05-12,353900.0,A,481.42
1228,2016-05-13,354100.0,A,481.46
1229,2016-05-14,356300.0,A,482.07
1230,2016-05-15,356500.0,A,482.14
1231,2016-05-16,351700.0,A,480.81
1232,2016-05-17,349300.0,A,480.13
1233,2016-05-18,348900.0,A,480.01
1234,2016-05-19,346200.0,A,479.25
1235,2016-05-20,345100.0,A,478.93
1236,2016-05-21,346500.0,A,479.33
1237,2016-05-22,345700.0,A,479.12
1238,2016-05-23,344500.0,A,478.76
1239,2016-05-24,346200.0,A,479.25
1240,2016-05-25,347600.0,A,479.66
1241,2016-05-26,348600.0,A,479.94
1242,2016-05-27,350600.0,A,480.49
1243,2016-05-28,348000.0,A,479.76
1244,2016-05-29,347300.0,A,479.57
1245,2016-05-30,345900.0,A,479.17
1246,2016-05-31,347300.0,A,479.58
1247,2016-06-01,352200.0,A,480.94
1248,2016-06-02,350200.0,A,480.39
1249,2016-06-03,350900.0,A,480.58
1250,2016-06-04,349800.0,A,480.27
1251,2016-06-05,351100.0,A,480.62
1252,2016-06-06,352800.0,A,481.12
1253,2016-06-07,351500.0,A,480.75
1254,2016-06-08,348500.0,A,479.92
1255,2016-06-09,347100.0,A,479.52
1256,2016-06-10,346700.0,A,479.4
1257,2016-06-11,346900.0,A,479.44
1258,2016-06-12,346600.0,A,479.38
1259,2016-06-13,346800.0,A,479.43
1260,2016-06-14,347100.0,A,479.5
1261,2016-06-15,348800.0,A,479.99
1262,2016-06-16,348100.0,A,479.8
1263,2016-06-17,347200.0,A,479.55
1264,2016-06-18,347200.0,A,479.55
1265,2016-06-19,347300.0,A,479.57
1266,2016-06-20,347900.0,A,479.74
1267,2016-06-21,348000.0,A,479.76
1268,2016-06-22,345700.0,A,479.1
1269,2016-06-23,345300.0,A,479.01
1270,2016-06-24,343600.0,A,478.51
1271,2016-06-25,343500.0,A,478.49
1272,2016-06-26,342700.0,A,478.27
1273,2016-06-27,344500.0,A,478.77
1274,2016-06-28,346100.0,A,479.23
1275,2016-06-29,347000.0,A,479.47
1276,2016-06-30,346500.0,A,479.34
1277,2016-07-01,347000.0,A,479.48
1278,2016-07-02,348600.0,A,479.93
1279,2016-07-03,349100.0,A,480.07
1280,2016-07-04,349400.0,A,480.15
1281,2016-07-05,349300.0,A,480.13
1282,2016-07-06,349500.0,A,480.19
1283,2016-07-07,346900.0,A,479.44
1284,2016-07-08,345100.0,A,478.93
1285,2016-07-09,346800.0,A,479.43
1286,2016-07-10,348100.0,A,479.8
1287,2016-07-11,348800.0,A,479.98
1288,2016-07-12,350300.0,A,480.42
1289,2016-07-13,350700.0,A,480.52
1290,2016-07-14,351300.0,A,480.69
1291,2016-07-15,351700.0,A,480.81
1292,2016-07-16,352100.0,A,480.92
1293,2016-07-17,352700.0,A,481.08
1294,2016-07-18,352400.0,A,481.0
1295,2016-07-19,352500.0,A,481.02
1296,2016-07-20,351400.0,A,480.72
1297,2016-07-21,351600.0,A,480.77
1298,2016-07-22,352300.0,A,480.96
1299,2016-07-23,352100.0,A,480.91
1300,2016-07-24,352700.0,A,481.07
1301,2016-07-25,352500.0,A,481.03
1302,2016-07-26,353500.0,A,481.31
1303,2016-07-27,354200.0,A,481.51
1304,2016-07-28,354700.0,A,481.64
1305,2016-07-29,355000.0,A,481.71
1306,2016-07-30,351900.0,A,480.86
1307,2016-07-31,349600.0,A,480.21
1308,2016-08-01,347400.0,A,479.59
1309,2016-08-02,347800.0,A,479.71
1310,2016-08-03,347400.0,A,479.59
1311,2016-08-04,345700.0,A,479.12
1312,2016-08-05,346000.0,A,479.2
1313,2016-08-06,346800.0,A,479.43
1314,2016-08-07,347700.0,A,479.67
1315,2016-08-08,347400.0,A,479.59
1316,2016-08-09,347600.0,A,479.64
1317,2016-08-10,348100.0,A,479.78
1318,2016-08-11,347800.0,A,479.72
1319,2016-08-12,347600.0,A,479.65
1320,2016-08-13,346900.0,A,479.45
1321,2016-08-14,346900.0,A,479.44
1322,2016-08-15,346900.0,A,479.46
1323,2016-08-16,346500.0,A,479.34
1324,2016-08-17,348800.0,A,480.0
1325,2016-08-18,348900.0,A,480.02
1326,2016-08-19,348800.0,A,480.0
1327,2016-08-20,348200.0,A,479.82
1328,2016-08-21,348400.0,A,479.89
1329,2016-08-22,347600.0,A,479.66
1330,2016-08-23,345600.0,A,479.08
1331,2016-08-24,345700.0,A,479.1
1332,2016-08-25,347000.0,A,479.47
1333,2016-08-26,348400.0,A,479.88
1334,2016-08-27,349300.0,A,480.12
1335,2016-08-28,348000.0,A,479.77
1336,2016-08-29,347000.0,A,479.47
1337,2016-08-30,347900.0,A,479.75
1338,2016-08-31,347900.0,A,479.75
1339,2016-09-01,346500.0,A,479.33
1340,2016-09-02,346500.0,A,479.34
1341,2016-09-03,345900.0,A,479.17
1342,2016-09-04,346600.0,A,479.36
1343,2016-09-05,346500.0,A,479.35
1344,2016-09-06,346700.0,A,479.41
1345,2016-09-07,346000.0,A,479.21
1346,2016-09-08,344900.0,A,478.88
1347,2016-09-09,343100.0,A,478.39
1348,2016-09-10,342900.0,A,478.32
1349,2016-09-11,342500.0,A,478.21
1350,2016-09-12,341700.0,A,477.98
1351,2016-09-13,341200.0,A,477.85
1352,2016-09-14,340400.0,A,477.61
1353,2016-09-15,339100.0,A,477.24
1354,2016-09-16,338500.0,A,477.05
1355,2016-09-17,337200.0,A,476.68
1356,2016-09-18,336400.0,A,476.44
1357,2016-09-19,334800.0,A,475.98
1358,2016-09-20,334900.0,A,476.03
1359,2016-09-21,335000.0,A,476.06
1360,2016-09-22,332500.0,A,475.31
1361,2016-09-23,330800.0,A,474.8
1362,2016-09-24,329900.0,A,474.54
1363,2016-09-25,329100.0,A,474.3
1364,2016-09-26,326900.0,A,473.67
1365,2016-09-27,326100.0,A,473.41
1366,2016-09-28,324500.0,A,472.95
1367,2016-09-29,323600.0,A,472.66
1368,2016-09-30,323800.0,A,472.72
1369,2016-10-01,322500.0,A,472.33
1370,2016-10-02,322300.0,A,472.27
1371,2016-10-03,322500.0,A,472.34
1372,2016-10-04,323400.0,A,472.62
1373,2016-10-05,323900.0,A,472.76
1374,2016-10-06,324200.0,A,472.86
1375,2016-10-07,326300.0,A,473.48
1376,2016-10-08,326700.0,A,473.6
1377,2016-10-09,329900.0,A,474.55
1378,2016-10-10,333900.0,A,475.73
1379,2016-10-11,334800.0,A,475.98
1380,2016-10-12,334100.0,A,475.78
1381,2016-10-13,333000.0,A,475.45
1382,2016-10-14,335900.0,A,476.32
1383,2016-10-15,345600.0,A,479.09
1384,2016-10-16,350600.0,A,480.49
1385,2016-10-17,356600.0,A,482.16
1386,2016-10-18,365100.0,A,484.5
1387,2016-10-19,372200.0,A,486.4
1388,2016-10-20,369500.0,A,485.68
1389,2016-10-21,371100.0,A,486.11
1390,2016-10-22,374600.0,A,487.04
1391,2016-10-23,369800.0,A,485.77
1392,2016-10-24,363700.0,A,484.11
1393,2016-10-25,356600.0,A,482.17
1394,2016-10-26,350400.0,A,480.45
1395,2016-10-27,345300.0,A,478.99
1396,2016-10-28,339800.0,A,477.42
1397,2016-10-29,338500.0,A,477.05
1398,2016-10-30,332200.0,A,475.22
