,datetime,150459_62614_32400,150460_00054_32400
703,2014-12-05,422.45,128100
704,2014-12-06,421.25,125400
705,2014-12-07,421.27,125500
706,2014-12-08,420.44,123700
707,2014-12-09,420.54,123900
708,2014-12-10,420.83,124500
709,2014-12-11,420.71,124300
710,2014-12-12,421.62,126200
711,2014-12-13,422.58,128300
712,2014-12-14,421.69,126400
713,2014-12-15,420.5,123800
714,2014-12-16,420.3,123400
715,2014-12-17,421.33,125600
716,2014-12-18,421.77,126600
717,2014-12-19,420.96,124800
718,2014-12-20,420.07,122900
719,2014-12-21,422.37,127900
720,2014-12-22,422.49,128100
721,2014-12-23,421.26,125500
722,2014-12-24,421.96,127000
723,2014-12-25,422.73,128700
724,2014-12-26,423.18,129700
725,2014-12-27,422.28,127700
726,2014-12-28,422.46,128100
727,2014-12-29,421.38,125700
728,2014-12-30,422.04,127200
729,2014-12-31,421.61,126200
730,2015-01-01,422.1,127300
731,2015-01-02,422.54,128300
732,2015-01-03,423.25,129800
733,2015-01-04,418.81,120200
734,2015-01-05,422.25,127600
735,2015-01-06,422.64,128500
736,2015-01-07,423.57,130500
737,2015-01-08,423.89,131200
738,2015-01-09,424.02,131500
739,2015-01-10,423.47,130300
740,2015-01-11,422.45,128100
741,2015-01-12,421.7,126400
742,2015-01-13,422.19,127500
743,2015-01-14,422.11,127300
744,2015-01-15,421.55,126100
745,2015-01-16,421.21,125400
746,2015-01-17,420.88,124600
747,2015-01-18,420.55,123900
748,2015-01-19,422.93,129100
749,2015-01-20,423.95,131400
750,2015-01-21,424.05,131600
751,2015-01-22,422.14,127400
752,2015-01-23,421.86,126800
753,2015-01-24,421.49,126000
754,2015-01-25,421.2,125300
755,2015-01-26,421.35,125700
756,2015-01-27,422.38,127900
757,2015-01-28,421.98,127000
758,2015-01-29,422.39,127900
759,2015-01-30,422.77,128800
760,2015-01-31,423.95,131400
761,2015-02-01,423.21,129700
762,2015-02-02,422.75,128700
763,2015-02-03,422.85,128900
764,2015-02-04,423.29,129900
765,2015-02-05,422.49,128100
766,2015-02-06,420.77,124400
767,2015-02-07,421.57,126100
768,2015-02-08,421.47,125900
769,2015-02-09,422.17,127400
770,2015-02-10,423.1,129500
771,2015-02-11,422.95,129200
772,2015-02-12,422.25,127600
773,2015-02-13,423.57,130500
774,2015-02-14,422.04,127200
775,2015-02-15,421.89,126800
776,2015-02-16,422.19,127500
777,2015-02-17,422.51,128200
778,2015-02-18,423.0,129300
779,2015-02-19,423.59,130600
780,2015-02-20,423.75,130900
781,2015-02-21,421.92,126900
782,2015-02-22,422.71,128600
783,2015-02-23,423.54,130500
784,2015-02-24,422.26,127600
785,2015-02-25,422.37,127900
786,2015-02-26,423.15,129600
787,2015-02-27,424.13,131800
788,2015-02-28,424.08,131700
789,2015-03-01,422.69,128600
790,2015-03-02,423.67,130700
791,2015-03-03,424.05,131600
792,2015-03-04,423.42,130200
793,2015-03-05,423.07,129400
794,2015-03-06,423.31,129900
795,2015-03-07,422.45,128100
796,2015-03-08,421.23,125400
797,2015-03-09,421.33,125600
798,2015-03-10,422.95,129200
799,2015-03-11,423.24,129800
800,2015-03-12,423.21,129700
801,2015-03-13,423.85,131100
802,2015-03-14,423.35,130000
803,2015-03-15,422.77,128800
804,2015-03-16,423.89,131200
805,2015-03-17,423.83,131100
806,2015-03-18,423.25,129800
807,2015-03-19,423.85,131100
808,2015-03-20,424.23,132000
809,2015-03-21,422.42,128000
810,2015-03-22,421.75,126500
811,2015-03-23,423.06,129400
812,2015-03-24,421.82,126700
813,2015-03-25,422.8,128800
814,2015-03-26,423.85,131100
815,2015-03-27,423.61,130600
816,2015-03-28,422.19,127500
817,2015-03-29,421.65,126300
818,2015-03-30,423.55,130500
819,2015-03-31,422.1,127300
820,2015-04-01,422.24,127600
821,2015-04-02,422.09,127300
822,2015-04-03,423.23,129800
823,2015-04-04,423.81,131100
824,2015-04-05,421.85,126700
825,2015-04-06,422.47,128100
826,2015-04-07,423.21,129700
827,2015-04-08,423.39,130100
828,2015-04-09,424.0,131500
829,2015-04-10,423.51,130400
830,2015-04-11,421.03,125000
831,2015-04-12,421.19,125300
832,2015-04-13,424.16,131800
833,2015-04-14,423.91,131300
834,2015-04-15,423.25,129800
835,2015-04-16,424.14,131800
836,2015-04-17,423.91,131300
837,2015-04-18,423.15,129600
838,2015-04-19,421.57,126100
839,2015-04-20,424.27,132100
840,2015-04-21,423.47,130300
841,2015-04-22,423.13,129500
842,2015-04-23,424.07,131600
843,2015-04-24,424.11,131700
844,2015-04-25,422.65,128500
845,2015-04-26,421.27,125500
846,2015-04-27,422.79,128800
847,2015-04-28,422.43,128000
848,2015-04-29,421.73,126500
849,2015-04-30,421.81,126700
850,2015-05-01,422.72,128600
851,2015-05-02,422.03,127100
852,2015-05-03,421.98,127000
853,2015-05-04,423.15,129600
854,2015-05-05,423.85,131100
855,2015-05-06,423.69,130800
856,2015-05-07,423.71,130800
857,2015-05-08,423.59,130600
858,2015-05-09,422.58,128300
859,2015-05-10,421.83,126700
860,2015-05-11,421.62,126200
861,2015-05-12,422.05,127200
862,2015-05-13,422.45,128100
863,2015-05-14,423.61,130600
864,2015-05-15,424.12,131700
865,2015-05-16,422.03,127100
866,2015-05-17,420.7,124300
867,2015-05-18,421.58,126200
868,2015-05-19,423.79,131000
