agency_cd	site_no	datetime	174027_00010_00001	174027_00010_00001_cd	174028_00010_00002	174028_00010_00002_cd	174029_00010_00003	174029_00010_00003_cd	174030_00048_00001	174030_00048_00001_cd	174031_00048_00002	174031_00048_00002_cd	174032_00048_00003	174032_00048_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	13343590	2015-07-14	19.2	A	17.8	A	18.6	A	102	A	100	A	101	A
USGS	13343590	2015-07-15	19.0	A	17.6	A	18.2	A	102	A	101	A	102	A
USGS	13343590	2015-07-16	19.0	A	17.4	A	18.1	A	103	A	102	A	103	A
USGS	13343590	2015-07-17	19.0	A	17.8	A	18.5	A	103	A	101	A	102	A
USGS	13343590	2015-07-18	19.7	A	18.4	A	19.2	A	103	A	101	A	102	A
USGS	13343590	2015-07-19	19.7	A	18.7	A	19.2	A	102	A	101	A	102	A
USGS	13343590	2015-07-20	19.0	A	18.3	A	18.7	A	102	A	101	A	101	A
USGS	13343590	2015-07-21	19.1	A	18.0	A	18.5	A	102	A	101	A	102	A
USGS	13343590	2015-07-22	19.3	A	17.9	A	18.5	A	104	A	101	A	102	A
USGS	13343590	2015-07-23	19.3	A	18.5	A	19.0	A	104	A	103	A	103	A
USGS	13343590	2015-07-24	19.3	A	18.5	A	19.0	A	103	A	102	A	102	A
USGS	13343590	2015-07-25	19.4	A	18.3	A	18.9	A	102	A	102	A	102	A
USGS	13343590	2015-07-26	19.3	A	18.4	A	18.8	A	102	A	102	A	102	A
USGS	13343590	2015-07-27	19.5	A	18.6	A	18.9	A	102	A	101	A	101	A
USGS	13343590	2015-07-28	20.0	A	18.9	A	19.5	A	101	A	100	A	101	A
USGS	13343590	2015-07-29	19.8	A	19.0	A	19.4	A	101	A	100	A	100	A
USGS	13343590	2015-07-30	19.8	A	19.0	A	19.5	A	100	A	99	A	100	A
USGS	13343590	2015-07-31	19.9	A	19.1	A	19.5	A	100	A	99	A	100	A
USGS	13343590	2015-08-01	20.4	A	19.5	A	19.8	A	102	A	99	A	100	A
USGS	13343590	2015-08-02	20.2	A	19.7	A	19.9	A	104	A	101	A	103	A
USGS	13343590	2015-08-03	20.4	A	19.3	A	19.8	A	104	A	103	A	103	A
USGS	13343590	2015-08-04	19.8	A	18.8	A	19.3	A	103	A	102	A	102	A
USGS	13343590	2015-08-05	19.7	A	18.5	A	19.0	A	102	A	101	A	102	A
USGS	13343590	2015-08-06	20.1	A	18.8	A	19.4	A	102	A	101	A	102	A
USGS	13343590	2015-08-07	20.4	A	19.6	A	20.1	A	103	A	102	A	102	A
USGS	13343590	2015-08-08	20.4	A	19.8	A	20.1	A	102	A	102	A	102	A
USGS	13343590	2015-08-09	20.3	A	19.7	A	20.0	A	102	A	101	A	101	A
USGS	13343590	2015-08-10	20.4	A	19.2	A	19.9	A	101	A	99	A	100	A
USGS	13343590	2015-08-11	20.7	A	19.5	A	20.2	A	101	A	99	A	101	A
USGS	13343590	2015-08-12	20.6	A	18.8	A	20.1	A	101	A	99	A	100	A
USGS	13343590	2015-08-13	20.8	A	19.9	A	20.3	A	100	A	99	A	99	A
USGS	13343590	2015-08-14	20.7	A	20.1	A	20.5	A	100	A	99	A	99	A
USGS	13343590	2015-08-15	21.0	A	19.6	A	20.3	A	99	A	99	A	99	A
USGS	13343590	2015-08-16	21.0	A	20.4	A	20.6	A	99	A	98	A	99	A
USGS	13343590	2015-08-17	20.9	A	20.4	A	20.7	A	99	A	98	A	99	A
USGS	13343590	2015-08-18	20.9	A	20.1	A	20.6	A	100	A	99	A	99	A
USGS	13343590	2015-08-19	21.0	A	20.6	A	20.8	A	100	A	99	A	100	A
USGS	13343590	2015-08-20	20.9	A	20.2	A	20.5	A	100	A	99	A	100	A
USGS	13343590	2015-08-21	20.4	A	19.3	A	19.9	A	100	A	99	A	100	A
USGS	13343590	2015-08-22	21.0	A	19.6	A	20.4	A	99	A	98	A	99	A
USGS	13343590	2015-08-23	21.7	A	21.0	A	21.4	A	105	A	98	A	101	A
USGS	13343590	2015-08-24	21.7	A	21.0	A	21.3	A	103	A	99	A	100	A
USGS	13343590	2015-08-25	21.1	A	20.2	A	20.8	A	99	A	97	A	98	A
USGS	13343590	2015-08-26												
USGS	13343590	2015-08-27												
USGS	13343590	2015-08-28												
USGS	13343590	2015-08-29	20.3	A	19.4	A	20.0	A	100	A	98	A	99	A
USGS	13343590	2015-08-30	19.8	A	19.1	A	19.6	A	99	A	98	A	99	A
USGS	13343590	2015-08-31	19.7	A	18.6	A	19.3	A	99	A	98	A	99	A
USGS	13343590	2015-09-01	19.8	A	18.9	A	19.4	A	100	A	99	A	99	A
USGS	13343590	2015-09-02	19.4	A	18.7	A	19.1	A	100	A	99	A	99	A
USGS	13343590	2015-09-03	19.1	A	18.6	A	18.9	A	99	A	98	A	98	A
USGS	13343590	2015-09-04	19.8	A	19.1	A	19.4	A	100	A	97	A	99	A
USGS	13343590	2015-09-05	19.6	A	19.1	A	19.4	A	99	A	98	A	98	A
USGS	13343590	2015-09-06	19.6	A	19.2	A	19.5	A	100	A	97	A	99	A
USGS	13343590	2015-09-07	19.4	A	18.4	A	19.2	A	98	A	97	A	98	A
USGS	13343590	2015-09-08	19.1	A	18.1	A	18.5	A	98	A	97	A	97	A
USGS	13343590	2015-09-09	18.3	A	17.5	A	18.1	A	97	A	97	A	97	A
USGS	13343590	2015-09-10	17.9	A	17.2	A	17.7	A	98	A	96	A	97	A
USGS	13343590	2015-09-11	17.7	A	17.2	A	17.4	A	98	A	97	A	98	A
USGS	13343590	2015-09-12	18.0	A	17.3	A	17.7	A	99	A	97	A	98	A
USGS	13343590	2015-09-13	18.0	A	17.6	A	17.8	A	100	A	98	A	99	A
USGS	13343590	2015-09-14	18.0	A	17.3	A	17.7	A	101	A	98	A	100	A
USGS	13343590	2015-09-15	18.0	A	17.2	A	17.6	A	101	A	99	A	100	A
USGS	13343590	2015-09-16	18.6	A	17.5	A	18.3	A	101	A	99	A	100	A
USGS	13343590	2015-09-17	18.7	A	18.4	A	18.6	A	101	A	100	A	101	A
USGS	13343590	2015-09-18	18.6	A	18.2	A	18.5	A	101	A	99	A	100	A
USGS	13343590	2015-09-19	18.3	A	18.1	A	18.2	A	99	A	99	A	99	A
USGS	13343590	2015-09-20	18.3	A	18.0	A	18.1	A	100	A	98	A	99	A
USGS	13343590	2015-09-21	18.2	A	17.6	A	17.9	A	99	A	97	A	98	A
USGS	13343590	2015-09-22												
USGS	13343590	2015-09-23												
USGS	13343590	2015-09-24												
USGS	13343590	2015-09-25												
USGS	13343590	2015-09-26												
USGS	13343590	2015-09-27												
USGS	13343590	2015-09-28												
USGS	13343590	2015-09-29												
USGS	13343590	2015-09-30												
USGS	13343590	2015-10-01												
USGS	13343590	2015-10-02												
USGS	13343590	2015-10-03												
USGS	13343590	2015-10-04												
USGS	13343590	2015-10-05												
USGS	13343590	2015-10-06												
USGS	13343590	2015-10-07												
USGS	13343590	2015-10-08												
USGS	13343590	2015-10-09												
USGS	13343590	2015-10-10												
USGS	13343590	2015-10-11												
USGS	13343590	2015-10-12												
USGS	13343590	2015-10-13												
USGS	13343590	2015-10-14												
USGS	13343590	2015-10-15												
USGS	13343590	2015-10-16												
USGS	13343590	2015-10-17												
USGS	13343590	2015-10-18												
USGS	13343590	2015-10-19												
USGS	13343590	2015-10-20												
USGS	13343590	2015-10-21												
USGS	13343590	2015-10-22												
USGS	13343590	2015-10-23												
USGS	13343590	2015-10-24												
USGS	13343590	2015-10-25												
USGS	13343590	2015-10-26												
USGS	13343590	2015-10-27												
USGS	13343590	2015-10-28												
USGS	13343590	2015-10-29												
USGS	13343590	2015-10-30												
USGS	13343590	2015-10-31												
USGS	13343590	2015-11-01												
USGS	13343590	2015-11-02												
USGS	13343590	2015-11-03												
USGS	13343590	2015-11-04												
USGS	13343590	2015-11-05												
USGS	13343590	2015-11-06												
USGS	13343590	2015-11-07												
USGS	13343590	2015-11-08												
USGS	13343590	2015-11-09												
USGS	13343590	2015-11-10												
USGS	13343590	2015-11-11												
USGS	13343590	2015-11-12												
USGS	13343590	2015-11-13												
USGS	13343590	2015-11-14												
USGS	13343590	2015-11-15												
USGS	13343590	2015-11-16												
USGS	13343590	2015-11-17												
USGS	13343590	2015-11-18												
USGS	13343590	2015-11-19												
USGS	13343590	2015-11-20												
USGS	13343590	2015-11-21												
USGS	13343590	2015-11-22												
USGS	13343590	2015-11-23												
USGS	13343590	2015-11-24												
USGS	13343590	2015-11-25												
USGS	13343590	2015-11-26												
USGS	13343590	2015-11-27												
USGS	13343590	2015-11-28												
USGS	13343590	2015-11-29												
USGS	13343590	2015-11-30												
USGS	13343590	2015-12-01												
USGS	13343590	2015-12-02												
USGS	13343590	2015-12-03												
USGS	13343590	2015-12-04												
USGS	13343590	2015-12-05												
USGS	13343590	2015-12-06												
USGS	13343590	2015-12-07												
USGS	13343590	2015-12-08												
USGS	13343590	2015-12-09												
USGS	13343590	2015-12-10												
USGS	13343590	2015-12-11												
USGS	13343590	2015-12-12												
USGS	13343590	2015-12-13												
USGS	13343590	2015-12-14												
USGS	13343590	2015-12-15												
USGS	13343590	2015-12-16												
USGS	13343590	2015-12-17												
USGS	13343590	2015-12-18												
USGS	13343590	2015-12-19												
USGS	13343590	2015-12-20												
USGS	13343590	2015-12-21												
USGS	13343590	2015-12-22												
USGS	13343590	2015-12-23												
USGS	13343590	2015-12-24												
USGS	13343590	2015-12-25												
USGS	13343590	2015-12-26												
USGS	13343590	2015-12-27												
USGS	13343590	2015-12-28												
USGS	13343590	2015-12-29												
USGS	13343590	2015-12-30												
USGS	13343590	2015-12-31												
USGS	13343590	2016-01-01												
USGS	13343590	2016-01-02												
USGS	13343590	2016-01-03												
USGS	13343590	2016-01-04												
USGS	13343590	2016-01-05												
USGS	13343590	2016-01-06												
USGS	13343590	2016-01-07												
USGS	13343590	2016-01-08												
USGS	13343590	2016-01-09												
USGS	13343590	2016-01-10												
USGS	13343590	2016-01-11												
USGS	13343590	2016-01-12												
USGS	13343590	2016-01-13												
USGS	13343590	2016-01-14												
USGS	13343590	2016-01-15												
USGS	13343590	2016-01-16												
USGS	13343590	2016-01-17												
USGS	13343590	2016-01-18												
USGS	13343590	2016-01-19												
USGS	13343590	2016-01-20												
USGS	13343590	2016-01-21												
USGS	13343590	2016-01-22												
USGS	13343590	2016-01-23												
USGS	13343590	2016-01-24												
USGS	13343590	2016-01-25												
USGS	13343590	2016-01-26												
USGS	13343590	2016-01-27												
USGS	13343590	2016-01-28												
USGS	13343590	2016-01-29												
USGS	13343590	2016-01-30												
USGS	13343590	2016-01-31												
USGS	13343590	2016-02-01												
USGS	13343590	2016-02-02												
USGS	13343590	2016-02-03												
USGS	13343590	2016-02-04												
USGS	13343590	2016-02-05												
USGS	13343590	2016-02-06												
USGS	13343590	2016-02-07												
USGS	13343590	2016-02-08												
USGS	13343590	2016-02-09												
USGS	13343590	2016-02-10												
USGS	13343590	2016-02-11												
USGS	13343590	2016-02-12												
USGS	13343590	2016-02-13												
USGS	13343590	2016-02-14												
USGS	13343590	2016-02-15												
USGS	13343590	2016-02-16												
USGS	13343590	2016-02-17												
USGS	13343590	2016-02-18												
USGS	13343590	2016-02-19												
USGS	13343590	2016-02-20												
USGS	13343590	2016-02-21												
USGS	13343590	2016-02-22												
USGS	13343590	2016-02-23												
USGS	13343590	2016-02-24												
USGS	13343590	2016-02-25												
USGS	13343590	2016-02-26												
USGS	13343590	2016-02-27												
USGS	13343590	2016-02-28												
USGS	13343590	2016-02-29												
USGS	13343590	2016-03-01												
USGS	13343590	2016-03-02												
USGS	13343590	2016-03-03												
USGS	13343590	2016-03-04												
USGS	13343590	2016-03-05												
USGS	13343590	2016-03-06												
USGS	13343590	2016-03-07												
USGS	13343590	2016-03-08												
USGS	13343590	2016-03-09												
USGS	13343590	2016-03-10												
USGS	13343590	2016-03-11												
USGS	13343590	2016-03-12												
USGS	13343590	2016-03-13												
USGS	13343590	2016-03-14												
USGS	13343590	2016-03-15												
USGS	13343590	2016-03-16												
USGS	13343590	2016-03-17	7.2	A	7.0	A	7.1	A	100	A	99	A	100	A
USGS	13343590	2016-03-18	7.1	A	7.0	A	7.0	A	101	A	100	A	100	A
USGS	13343590	2016-03-19	7.1	A	6.8	A	6.9	A	103	A	101	A	102	A
USGS	13343590	2016-03-20	7.4	A	6.9	A	7.1	A	104	A	103	A	103	A
USGS	13343590	2016-03-21	7.4	A	7.1	A	7.2	A	104	A	103	A	103	A
USGS	13343590	2016-03-22	7.5	A	7.3	A	7.3	A	104	A	103	A	103	A
USGS	13343590	2016-03-23	8.0	A	7.4	A	7.6	A	103	A	101	A	102	A
USGS	13343590	2016-03-24	8.4	A	8.0	A	8.2	A	102	A	101	A	102	A
USGS	13343590	2016-03-25	8.3	A	7.8	A	8.0	A	101	A	101	A	101	A
USGS	13343590	2016-03-26	8.1	A	7.8	A	7.8	A	102	A	101	A	101	A
USGS	13343590	2016-03-27	8.0	A	7.9	A	7.9	A	102	A	101	A	102	A
USGS	13343590	2016-03-28	7.9	A	7.6	A	7.8	A	101	A	101	A	101	A
USGS	13343590	2016-03-29	7.9	A	7.6	A	7.6	A	102	A	101	A	102	A
USGS	13343590	2016-03-30	7.8	A	7.7	A	7.7	A	102	A	101	A	101	A
USGS	13343590	2016-03-31	7.9	A	7.8	A	7.8	A	101	A	101	A	101	A
USGS	13343590	2016-04-01	8.5	A	7.8	A	8.1	A	103	A	101	A	102	A
USGS	13343590	2016-04-02	9.0	A	8.3	A	8.6	A	103	A	102	A	103	A
USGS	13343590	2016-04-03	9.3	A	8.8	A	9.1	A	103	A	102	A	103	A
USGS	13343590	2016-04-04	9.4	A	9.0	A	9.2	A	103	A	102	A	103	A
USGS	13343590	2016-04-05	9.6	A	9.3	A	9.5	A	102	A	101	A	102	A
USGS	13343590	2016-04-06	10.0	A	9.6	A	9.7	A	102	A	101	A	102	A
USGS	13343590	2016-04-07	9.8	A	9.3	A	9.7	A	103	A	101	A	102	A
USGS	13343590	2016-04-08	9.5	A	9.0	A	9.3	A	105	A	103	A	104	A
USGS	13343590	2016-04-09	9.6	A	9.1	A	9.2	A	106	A	105	A	106	A
USGS	13343590	2016-04-10	10.2	A	9.5	A	9.8	A	106	A	105	A	105	A
USGS	13343590	2016-04-11	10.4	A	10.0	A	10.3	A	105	A	103	A	103	A
USGS	13343590	2016-04-12	10.5	A	10.3	A	10.4	A	103	A	102	A	103	A
USGS	13343590	2016-04-13	10.4	A	10.2	A	10.3	A	104	A	102	A	103	A
USGS	13343590	2016-04-14	10.2	A	9.6	A	9.8	A	104	A	103	A	103	A
USGS	13343590	2016-04-15	9.6	A	9.3	A	9.4	A	103	A	102	A	103	A
USGS	13343590	2016-04-16	9.5	A	9.3	A	9.4	A	102	A	101	A	102	A
USGS	13343590	2016-04-17	9.5	A	9.3	A	9.3	A	104	A	102	A	103	A
USGS	13343590	2016-04-18	9.8	A	9.2	A	9.5	A	105	A	103	A	104	A
USGS	13343590	2016-04-19	10.5	A	9.7	A	10.1	A	106	A	105	A	105	A
USGS	13343590	2016-04-20	11.1	A	10.3	A	10.6	A	106	A	105	A	105	A
USGS	13343590	2016-04-21	11.5	A	10.8	A	11.1	A	106	A	105	A	105	A
USGS	13343590	2016-04-22	11.6	A	11.1	A	11.4	A	105	A	104	A	105	A
USGS	13343590	2016-04-23	11.5	A	11.2	A	11.4	A	104	A	103	A	103	A
USGS	13343590	2016-04-24	11.2	A	10.4	A	10.8	A	103	A	102	A	102	A
USGS	13343590	2016-04-25	10.4	A	9.8	A	10.1	A	103	A	102	A	102	A
